Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,,Triple,Features,Video,Single,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Colors,Models,Price,Dual,5G bands,Quad,Charging,128GB 6GB RAM,_1,_1_1,64GB 4GB RAM,64GB 3GB RAM,Build,Protection,Features_1,SAR,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 8GB RAM,Phonebook,Call records,Messaging,Games,Java,Single_1,128GB 4GB RAM,32GB 3GB RAM,Audio quality,Dual or Triple,64GB 6GB RAM,GPRS,EDGE,Stand-by,SAR EU,Talk time,Infrared port,32GB 4GB RAM,Stand-by_1,Talk time_1,Keyboard,Browser,Music play,Alert types,Languages,Clock,Alarm
b'lg',b'LG G7 ThinQ',b'https://fdn2.gsmarena.com/vv/bigpic/lg-g7-thinq-.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 850 / 900 / 1900 / 2100 - Global',"b'1, 3, 4, 5, 7, 8, 12, 17, 20, 28, 32, 38, 40, 42, 46 - Global'","b'HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat16 1024/150 Mbps or Cat15 800/150 Mbps (region dependant)'","b'2018, May 02'","b'Available. Released 2018, June 01'",b'153.2 x 71.9 x 7.9 mm (6.03 x 2.83 x 0.31 in)',b'162 g (5.71 oz)',"b'Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD, HDR10'","b'6.1 inches, 91.0 cm2 (~82.6% screen-to-body ratio)'","b'1440 x 3120 pixels, 19.5:9 ratio (~564 ppi density)'","b'Android 8.0 (Oreo), upgradable to Android 10'",b'Qualcomm SDM845 Snapdragon 845 (10 nm)',b'Octa-core (4x2.8 GHz Kryo 385 Gold & 4x1.7 GHz Kryo 385 Silver)',b'Adreno 630',b'microSDXC (dedicated slot) - single-SIM modelmicroSDXC (uses shared SIM slot) - dual-SIM model',"b'64GB 4GB RAM, 128GB 6GB RAM'",b'CDMA 800 / 1900 - USA',,"b'LED flash, HDR, panorama'","b'4K@30/60fps, 1080p@30/60fps, 720p@240fps, HDR, 24-bit/192kHz stereo sound rec.'","b'8 MP, f/1.9, 26mm (wide)'",b'1080p@60fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'5.0, A2DP, LE, aptX HD'","b'Yes, with A-GPS, GLONASS, BDS'",b'Yes',b'FM radio',"b'USB Type-C 3.1, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer'","b'Li-Po 3000 mAh, non-removable'","b'New Platinum Gray, New Aurora Black, New Moroccan Blue, Raspberry Rose'","b'LM-G710, LM-G710N, LM-G710VM, G710, SM-G710'",b'$\xe2\x80\x89169.99 / \xe2\x82\xac\xe2\x80\x89329.00 / \xc2\xa3\xe2\x80\x89299.99',"b'16 MP, f/1.6, 30mm (standard), 1/3.1"", 1.0\xc2\xb5m, PDAF, Laser AF, OIS 16 MP, f/1.9, 16mm (ultrawide), 1/3.1"", no AF'",,,b'Fast charging 18W Quick Charge 3.0 WPC&PMA wireless charging - US version only',,b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - USA',b'32-bit/192kHz audio',b'$\xe2\x80\x89169.99',,"b'Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame'",b'Corning Gorilla Glass 5',,,"b'AnTuTu: 259393 (v7), 297116 (v8) GeekBench: 8865 (v4.4), 2047 (v5.1) GFXBench: 18fps (ES 3.1 onscreen)'","b'Contrast ratio: 2044:1 (nominal), 3.978 (sunlight)'",b'Photo / Video',b'-24.5 LUFS (Very good)',b'Endurance rating 77h',,,,,,,,,,b'Noise -94.0dB / Crosstalk -93.0dB',,,,,,b'0.24 W/kg (head) \xc2\xa0 \xc2\xa0 1.47 W/kg (body)',,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'lg',b'LG V30S ThinQ',b'https://fdn2.gsmarena.com/vv/bigpic/lg-v30s-thinq.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 850 / 900 / 1700(AWS) / 1800 / 1900 / 2100',"b'1, 2, 3, 4, 5, 7, 12, 13, 20, 25, 26, 41'","b'HSPA 42.2/5.76 Mbps, LTE-A (4CA) Cat16 1024/150 Mbps'","b'2018, February'","b'Available. Released 2018, March'",b'151.7 x 75.4 x 7.3 mm (5.97 x 2.97 x 0.29 in)',b'158 g (5.57 oz)',"b'Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)'","b'P-OLED, HDR10'","b'6.0 inches, 92.6 cm2 (~80.9% screen-to-body ratio)'","b'1440 x 2880 pixels, 18:9 ratio (~538 ppi density)'","b'Android 8.0 (Oreo), LG UX 6'",b'Qualcomm MSM8998 Snapdragon 835 (10 nm)',b'Octa-core (4x2.45 GHz Kryo & 4x1.9 GHz Kryo)',b'Adreno 540',b'microSDXC (dedicated slot) - single-SIM modelmicroSDXC (uses shared SIM slot) - dual-SIM model',"b'128GB 6GB RAM, 256GB 6GB RAM'",b'IP68 dust/water resistant (up to 1.5m for 30 mins) MIL-STD-810G compliant* *does not guarantee ruggedness or use in extreme conditions',,"b'LED flash, HDR, panorama'","b'4K@30fps, 1080p@30/60fps, 720p@120fps, 24-bit/192kHz stereo sound rec., HDR video'","b'5 MP, f/2.2, 22mm (wide), 1/5"", 1.12\xc2\xb5m'",b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'5.0, A2DP, LE, aptX HD'","b'Yes, with A-GPS, GLONASS, GALILEO'",b'Yes',b'Stereo FM radio with RDS',b'USB Type-C 3.1',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer, color spectrum'","b'Li-Po 3300 mAh, non-removable'","b'New Maroccan Blue, New Platinum Gray'",b'US998R',b'About 300 EUR',"b'16 MP, f/1.6, 30mm (standard), 1/3.1"", 1.0\xc2\xb5m, PDAF, Laser AF, 3-axis OIS 13 MP, f/1.9, 13mm (ultrawide), 1/3.4"", 1.0\xc2\xb5m'",,,"b'Fast charging 18W, 50% in 36 min (advertised) Quick Charge 3.0 USB Power Delivery 2.0 Wireless charging 10W'",,b'Dolby Vision Always-on display',b'32-bit/192kHz audio B&O Play certified 24-bit/48kHz audio recording',,,"b'Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame'",b'Corning Gorilla Glass 5',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'lg',b'LG Zone 4',b'https://fdn2.gsmarena.com/vv/bigpic/lg-zone4.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 2100',"b'2, 4, 5, 13'","b'HSPA 42.2/5.76 Mbps, LTE'","b'2018, March'","b'Available. Released 2018, March'",b'144.8 x 71.9 x 7.9 mm (5.70 x 2.83 x 0.31 in)',b'140.3 g (4.94 oz)',b'Nano-SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~66.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 7.1.2 (Nougat)',b'Qualcomm MSM8917 Snapdragon 425 (28 nm)',b'Quad-core 1.4 GHz Cortex-A53',b'Adreno 308',b'microSDXC (dedicated slot)',b'16GB 2GB RAM',b'CDMA 800 / 1900',,"b'LED flash, HDR'",b'1080p@30fps',"b'8 MP, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'No',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity'","b'Li-Ion 2500 mAh, removable'",b'Moroccan Blue',,b'About 120 USD',,,,,,b'CDMA2000 1xEV-DO',b'eMMC 5.1',,,"b'Glass front, plastic back, plastic frame'",,,,,,,,,,,,,,,b'5 MP',,,,,,,,b'Up to 400 h (3G)',,b'Up to 30 h (3G)',,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'lg',b'LG X power 3',b'https://fdn2.gsmarena.com/vv/bigpic/lg-x-power3.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1700(AWS) / 1900 / 2100',"b'2, 4, 5, 7, 12, 13, 17, 66'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2018, July'","b'Available. Released 2018, July 16'",b'154.7 x 78.1 x 8.9 mm (6.09 x 3.07 x 0.35 in)',b'171 g (6.03 oz)',b'Nano-SIM',b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~69.0% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'",b'Android 8.1 (Oreo)',b'Qualcomm MSM8917 Snapdragon 425 (28 nm)',b'Quad-core 1.4 GHz Cortex-A53',b'Adreno 308',b'microSDXC (dedicated slot)',b'16GB 2GB RAM',b'eMMC 5.1',,"b'LED flash, HDR'",b'1080p@30fps',"b'13 MP, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'No',b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity'","b'Li-Po 4500 mAh, non-removable'",b'Moroccan Blue',"b'LMX510WM, LM-X510WM'",b'About 180 EUR',,,,"b'Fast charging, 50% in 60 min (advertised)'",,,,,,"b'Glass front, plastic back, plastic frame'",,b'LED flash',b'1.22 W/kg (head) \xc2\xa0 \xc2\xa0 1.00 W/kg (body)',,,,,,,,,,,,b'5 MP',,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'lg',b'LG K30',b'https://fdn2.gsmarena.com/vv/bigpic/lg-k30-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1700(AWS) / 1900 / 2100 - T-Mobile',"b'2, 3, 4, 7, 12, 66, 71 - T-Mobile'","b'HSPA 42.2/5.76 Mbps, LTE-A'","b'2018, May'","b'Available. Released 2018, May'",b'148.6 x 75 x 8.6 mm (5.85 x 2.95 x 0.34 in)',b'168.1 g (5.93 oz)',b'Nano-SIM',b'IPS LCD',"b'5.3 inches, 77.4 cm2 (~69.5% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~277 ppi density)'",b'Android 7.1 (Nougat)',b'Qualcomm MSM8917 Snapdragon 425 (28 nm)',b'Quad-core 1.4 GHz Cortex-A53',b'Adreno 308',b'microSDXC (dedicated slot)',b'32GB 2GB RAM',b'eMMC 5.1',,"b'LED flash, HDR'",b'1080p@30fps',"b'13 MP, PDAF'",b'720p',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'Yes',b'No',b'USB Type-C 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'","b'Li-Ion 2880 mAh, non-removable'","b'New Aurora Black, Blue'","b'LM-X410.F, LM-X410(FG), LM-X410.FN, LM-X410.FGN, LM-X410PM'",b'About 230 USD',,,,b'Charging 10W',,,,,,,,,,,,,,,,,,,,,b'5 MP',,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'lg',b'LG K10 (2018)',b'https://fdn2.gsmarena.com/vv/bigpic/lg-k10-2018-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 5, 7, 8, 20'","b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2018, February'","b'Available. Released 2018, June'",b'148.7 x 75.3 x 8.7 mm (5.85 x 2.96 x 0.34 in)',b'162 g (5.71 oz)',"b'Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.3 inches, 77.4 cm2 (~69.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~277 ppi density)'",b'Android 7.1.2 (Nougat)',b'Mediatek MT6750 (28 nm)',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Mali-T860MP2',b'microSDXC (dedicated slot)',"b'16GB 2GB RAM, 32GB 3GB RAM'",b'eMMC 5.1',,"b'LED flash, HDR'",b'1080p@30fps',"b'13 MP or 8 MP, PDAF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'Yes',"b'FM radio, RDS, recording'",b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'","b'Li-Ion 3000 mAh, non-removable'","b'Aurora Black, Moroccan Blue, Terra Gold'",,b'About 150 EUR',,,,,,,,,,"b'Glass front, plastic back, plastic frame'",,,,,,,,,,,,,,,b'8 MP or 5 MP',,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'lg',b'LG K8 (2018)',b'https://fdn2.gsmarena.com/vv/bigpic/lg-k8-2018-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 850 / 900 / 2100',"b'1, 3, 7, 8, 20'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2018, February'","b'Available. Released 2018, June'",b'146.3 x 73.2 x 8.2 mm (5.76 x 2.88 x 0.32 in)',b'152 g (5.36 oz)',"b'Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)'",b'S-IPS LCD',"b'5.0 inches, 68.9 cm2 (~64.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 7.1.2 (Nougat)',b'Qualcomm MSM8909 Snapdragon 210 (28 nm) - GlobalQualcomm MSM8917 Snapdragon 425 (28 nm) - USA',b'Quad-core 1.3 GHz Cortex-A7Quad-core 1.4 GHz Cortex-A53',b'Adreno 304Adreno 308',b'microSDHC',"b'16GB 2GB RAM, 32GB 2GB RAM'",b'HSDPA 850 / 1700(AWS) / 1900 / 2100 - USA',,"b'LED flash, HDR'","b'720p@30fps (Global), 1080p@30fps (USA)'",b'',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity'","b'Li-Ion 2500 mAh, removable'","b'Aurora Black, Moroccan Blue, Terra Gold'",b'X210',b'About 140 EUR',,,,,,"b'2, 4, 5, 12 - USA'",b'eMMC 5.1 or eMMC 4.5',,,"b'Glass front (Gorilla Glass 3), plastic back, plastic frame'",b'Corning Gorilla Glass 3',,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'lg',b'LG Aristo 2',b'https://fdn2.gsmarena.com/vv/bigpic/lg-aristo2.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1700(AWS) / 1900',"b'2, 4, 5, 12, 66'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2018, January'","b'Available. Released 2018, January'",b'144.8 x 71.9 x 8.1 mm (5.70 x 2.83 x 0.32 in)',b'139 g (4.90 oz)',b'Nano-SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~66.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 7.1.2 (Nougat)',b'Qualcomm MSM8917 Snapdragon 425 (28 nm)',b'Quad-core 1.4 GHz Cortex-A53',b'Adreno 308',b'microSDHC',b'16GB 2GB RAM',b'eMMC 5.1',,"b'LED flash, panorama'",b'1080p@30fps',"b'13 MP, f/2.2, 1/3.1"", 1.12\xc2\xb5m, PDAF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, S-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2410 mAh, removable'",b'Titan',"b'LM-X210, LM-X210(G), M210, LM-X210VPP'",b'About 60 USD',,,,,,,,,,"b'Glass front, plastic back, plastic frame'",,,,,,,,,,,,,,,"b'5 MP, f/2.4, 1/5"", 1.12\xc2\xb5m'",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'lg',b'LG X4+',b'https://fdn2.gsmarena.com/vv/bigpic/lg-k10-2017.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 5, 7, 8, 28, 38'","b'HSPA 42.2/5.76 Mbps, LTE'","b'2018, January'","b'Available. Released 2018, February'",b'148.6 x 75.1 x 8.6 mm (5.85 x 2.96 x 0.34 in)',b'172.3 g (6.07 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.3 inches, 77.4 cm2 (~69.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~277 ppi density)'",b'Android 7.0 (Nougat)',b'Qualcomm MSM8917 Snapdragon 425 (28 nm)',b'Quad-core 1.4 GHz Cortex-A53',b'Adreno 308',b'microSDXC',b'32GB 2GB RAM',b'MIL-STD-810G compliant* *does not guarantee ruggedness or use in extreme conditions',,"b'LED flash, HDR'",b'1080p@30fps',"b'13 MP, f/2.2, 1/3.1"", 1.12\xc2\xb5m, AF'",b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'Yes',b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'","b'Li-Ion 3000 mAh, non-removable'","b'Lavender Violet, Moroccan Blue'","b'LM-X415L, LM-X410L'",b'About 200 EUR',,,,,,b'eMMC 5.1',b'32-bit/192kHz audio',,,,,,,,,,,,,,,,,,"b'5 MP, f/2.4, 1/5"", 1.12\xc2\xb5m'",,,,,,,,,,,,,,,,,,,,,
